key_mlbam,name
111275,Steve Bourgeois
111276,Chris Bourjos
111277,Rafael Bournigal
111278,Pat Bourque
111279,Jim Bouton
111280,Mike Bovee
111281,Larry Bowa
111282,Benny Bowcock
111283,Tim Bowden
111284,Chick Bowen
111285,Ryan Bowen
111286,Sam Bowen
111287,Cy Bowen
111288,Sam Bowens
111289,Frank Bowerman
111290,Brent Bowers
111291,Billy Bowers
111292,Shane Bowers
111293,Stew Bowers
111294,Frank Bowes
111295,Jim Bowie
111296,Grant Bowler
111297,Charlie Bowles
111298,Emmett Bowles
111299,Weldon Bowlin
111300,Steve Bowling
111301,Abe Bowman
111302,Elmer Bowman
111303,Ernie Bowman
111304,Joe Bowman
111305,Bob Bowman
111306,Bob Bowman
111307,Roger Bowman
111308,Sumner Bowman
111309,Bill Bowman
111310,Red Bowser
111311,Ted Bowsfield
111312,Oil Can Boyd
111313,Frank Boyd
111314,Gary Boyd
111315,Jake Boyd
111316,Ray Boyd
111317,Bob Boyd
111318,Bill Boyd
111319,Clete Boyer
111320,Cloyd Boyer
111321,Ken Boyer
111322,Doe Boyland
111323,Eddie Boyle
111324,Henry Boyle
111325,Jim Boyle
111326,Jack Boyle
111327,Jack Boyle
111328,Buzz Boyle
111329,Harry Boyles
111330,Marshall Boze
111331,Gene Brabender
111332,Gibby Brack
111333,Jack Bracken
111334,John Brackenridge
111335,Don Bradey
111336,Buddy Bradford
111337,Vic Bradford
111338,Larry Bradford
111339,Bill Bradford
111340,Al Bradley
111341,Fred Bradley
111342,Foghorn Bradley
111343,George Bradley
111344,George Bradley
111345,Herb Bradley
111346,Hugh Bradley
111347,Jack Bradley
111348,Mark Bradley
111349,Phil Bradley
111350,Scott Bradley
111351,Bert Bradley
111352,Tom Bradley
111353,Bill Bradley
111354,Dallas Bradshaw
111355,George Bradshaw
111356,Joe Bradshaw
111357,Terry Bradshaw
111358,Spike Brady
111359,Brian Brady
111360,Cliff Brady
111361,Neal Brady
111362,Jim Brady
111363,King Brady
111364,Bob Brady
111365,Steve Brady
111366,Doug Brady
111367,Bill Brady
111368,Bobby Bragan
111369,Darren Bragg
111370,Dick Braggins
111371,Glenn Braggs
111372,Dave Brain
111373,Asa Brainard
111374,Fred Brainard
111375,Al Braithwood
111376,Erv Brame
111377,Art Bramhall
111378,Ralph Branca
111379,Al Brancato
111380,Harvey Branch
111381,Norm Branch
111382,Roy Branch
111383,Ron Brand
111384,Mark Brandenburg
111385,Chick Brandom
111386,Darrell Brandon
111387,Ed Brandt
111388,Jackie Brandt
111389,Bill Brandt
111390,Otis Brannan
111391,Mike Brannock
111392,Dud Branom
111393,Kitty Bransfield
111394,Jeff Branson
111395,Marshall Brant
111396,Cliff Brantley
111397,Jeff Brantley
111398,Mickey Brantley
111399,Kitty Brashear
111400,Roy Brashear
111401,Joe Bratcher
111402,Fred Bratschi
111403,John Braun
111404,Steve Braun
111405,Ángel Bravo
111406,Garland Braxton
111407,Buster Bray
111408,Frank Brazill
111409,Al Brazle
111410,Sid Bream
111411,Jim Breazeale
111412,Harry Brecheen
111413,Bill Breckinridge
111414,Brent Brede
111415,Danny Breeden
111416,Hal Breeden
111417,Marv Breeding
111418,Fred Breining
111419,Alonzo Breitenstein
111420,Theodore Breitenstein
111421,Herb Bremer
111422,Sam Brenegan
111423,Bob Brenly
111424,Ad Brennan
111425,Jack Brennan
111426,Don Brennan
111427,Tom Brennan
111428,William Brennan
111429,Jim Brenneman
111430,Bert Brenner
111431,Lynn Brenton
111432,Bill Brenzel
111433,Roger Bresnahan
111434,Rube Bressler
111435,Eddie Bressoud
111436,Jim Breton
111437,George Brett
111438,Herbert Brett
111439,Ken Brett
111440,Marv Breuer
111441,Tony Brewer
111442,Jim Brewer
111443,Jack Brewer
111444,Mike Brewer
111445,Rod Brewer
111446,Tom Brewer
111447,Billy Brewer
111448,Jamie Brewington
111449,Charlie Brewster
111450,Alan Brice
111451,Fritz Brickell
111452,Fred Brickell
111453,George Brickley
111454,Ralph Brickner
111455,Jim Brideweser
111456,Rocky Bridges
111457,Marshall Bridges
111458,Tommy Bridges
111459,Al Bridwell
111460,Bunny Brief
111461,Charlie Briggs
111462,Dan Briggs
111463,Grant Briggs
111464,Buttons Briggs
111465,John Briggs
111466,John Briggs
111467,Harry Bright
111468,Nelson Briles
111469,Greg Briley
111470,Frank Brill
111471,Jim Brillheart
111472,Brad Brink
111473,Bill Brinker
111474,Chuck Brinkman
111475,Ed Brinkman
111476,Leon Brinkopf
111477,Fatty Briody
111478,John Briscoe
111479,Lou Brissie
111480,George Bristow
111481,Bernardo Brito
111482,Jorge Brito
111483,Tilson Brito
111484,Jim Britt
111485,Gus Brittain
111486,Jack Brittin
111487,Jim Britton
111488,Gil Britton
111489,Tony Brizzolara
111490,Johnny Broaca
111491,Pete Broberg
111492,Doug Brocail
111493,Greg Brock
111494,John Brock
111495,Lou Brock
111496,Chris Brock
111497,King Brockett
111498,Matt Broderick
111499,Steve Brodie
111500,Dick Brodowski
111501,Ernie Broglio
111502,Rico Brogna
111503,Jack Brohamer
111504,Ken Brondell
111505,Jeff Bronkey
111506,Herman Bronkie
111507,Jim Bronstad
111508,Ike Brookens
111509,Tom Brookens
111510,Fred Mauer
111511,Hubie Brooks
111512,Jerry Brooks
111513,Mandy Brooks
111514,Bobby Brooks
111515,Scott Brosius
111516,Sig Broskie
111517,Jim Brosnan
111518,Terry Bross
111519,Frank Brosseau
111520,Tony Brottem
111521,Cal Broughton
111522,Mark Brouhard
111523,Art Brouthers
111524,Dan Brouthers
111525,Joe Brovia
111526,Scott Brow
111527,Frank Brower
111528,Louis Brower
111529,Bob Brower
111530,Robert Brown
111531,Adrian Brown
111532,Alton Brown
111533,Brant Brown
111534,Carroll Brown
111535,Charlie Brown
111536,Buster Brown
111537,Curly Brown
111538,Clint Brown
111539,Curtis Brown
111540,Curt Brown
111541,Darrell Brown
111542,Delos Brown
111543,Drummond Brown
111544,Ed Brown
111545,Eddie Brown
111546,Randy Brown
111547,Elmer Brown
111548,Emil Brown
111549,Fred Brown
111550,Hal Brown
111551,Ike Brown
111552,Jackie Brown
111553,Jim Brown
111554,Kevin Brown
111555,Jimmy Brown
111556,Jim Brown
111557,Jarvis Brown
111558,Jake Brown
111559,Chris Brown
111560,John Brown
111561,Lindsay Brown
111562,Jophery Brown
111563,Joe Brown
111564,Joe Brown
111565,Keith Brown
111566,Kevin Brown
111567,Kevin Brown
111568,Larry Brown
111569,Leon Brown
111570,Lew Brown
111571,Lloyd Brown
111572,Mace Brown
111573,Mark Brown
111574,Marty Brown
111575,Mike Brown
111576,Mike Brown
111577,Mordecai Brown
111578,Myrl Brown
111579,Norm Brown
111580,Oliver Brown
111581,Ollie Brown
111582,Oscar Brown
111583,Paul Brown
111584,Ray Brown
111585,Dick Brown
111586,Stub Brown
111587,Bob Brown
111588,Bobby Brown
111589,Bobby Brown
111590,Sam Brown
111591,Scott Brown
111592,Steve Brown
111593,Tom Brown
111594,Tommy Brown
111595,Tom Brown
111596,Tom Brown
111597,Jumbo Brown
111598,Walter Brown
111599,William Brown
111600,Willard Brown
111601,Gates Brown
111602,Bill Brown
111603,Byron Browne
111604,Earl Browne
111605,George Browne
111606,Jerry Browne
111607,Pidge Browne
111608,Cal Browning
111609,Frank Browning
111610,Pete Browning
111611,Tom Browning
111612,Bruce Brubaker
111613,Bill Brubaker
111614,Lou Bruce
111615,Bob Bruce
111616,Fred Bruckbauer
111617,Earle Brucker
111618,Earle Brucker
111619,Andy Bruckmiller
111620,J. T. Bruett
111621,Frank Bruggy
111622,Mike Bruhert
111623,Jacob Brumfield
111624,Mike Brumley
111625,Duff Brumley
111626,Mike Brumley
111627,Glenn Brummer
111628,Greg Brummett
111629,Tom Brunansky
111630,Jack Bruner
111631,Roy Bruner
111632,George Brunet
111633,Tom Bruno
111634,Arlo Brunsberg
111635,Bob Brush
111636,Jim Bruske
111637,Warren Brusstar
111638,Bill Bruton
111639,Ed Bruyette
111640,Billy Bryan
111641,Clay Bryant
111642,Derek Bryant
111643,Don Bryant
111644,George Bryant
111645,Ralph Bryant
111646,Ron Bryant
111647,T. R. Bryden
111648,Steve Brye
111649,Tod Brynan
111650,Hal Bubser
111651,Johnny Bucha
111652,Jim Buchanan
111653,Bob Buchanan
111654,Jerry Buchek
111655,Jim Bucher
111656,Gary Buckels
111657,Garland Buckeye
111658,Fred Buckingham
111659,Jess Buckles
111660,John Buckley
111661,Kevin Buckley
111662,Dick Buckley
111663,Bill Buckner
111664,Mark Budaska
111665,Jay Budd
111666,Don Buddin
111667,Mike Budnick
111668,Steve Buechele
111669,Charlie Buelow
111670,Fritz Buelow
111671,Art Bues
111672,Charlie Buffinton
111673,Damon Buford
111674,Don Buford
111675,Bob Buhl
111676,Jay Buhner
111677,DeWayne Buice
111678,Cy Buker
111679,Henry Buker
111680,George Bullard
111681,Sim Bullas
111682,Scott Bullett
111683,Terry Bulling
111684,Jim Bullinger
111685,Eric Bullock
111686,Red Bullock
111687,Al Bumbry
111688,Josh Bunce
111689,Melvin Bunch
111690,Wally Bunker
111691,Jim Bunning
111692,Dave Burba
111693,Bill Burbach
111694,Nelson Burbrink
111695,Al Burch
111696,Ernie Burch
111697,Larry Burchart
111698,Fred Burchell
111699,Bob Burda
111700,Freddie Burdette
111701,Lew Burdette
111702,Bill Burdick
111703,Jack Burdock
111704,Joe Burg
111705,Smoky Burgess
111706,Tom Burgess
111707,Tom Burgmeier
111708,Bill Burgo
111709,Enrique Burgos
111710,Bill Burich
111711,Sandy Burk
111712,Mack Burk
111713,Chauncey Burkam
111714,Elmer Burkart
111715,Dan Burke
111716,Eddie Burke
111717,Frank Burke
111718,Glenn Burke
111719,James Burke
111720,Jimmy Burke
111721,John Burke
111722,John Burke
111723,Joe Burke
111724,Leo Burke
111725,Les Burke
111726,Mike Burke
111727,Pat Burke
111728,Bobby Burke
111729,Steve Burke
111730,Tim Burke
111731,Billy Burke
111732,William Burke
111733,Jesse Burkett
111734,John Burkett
111735,Ken Burkhart
111736,Ellis Burks
111737,Rick Burleson
111738,Hercules Burnett
111739,Johnny Burnett
111740,Jack Barnett
111741,Wally Burnette
111742,Jeromy Burnitz
111743,C. B. Burns
111744,Dennis Burns
111745,Ed Burns
111746,George Burns
111747,George Burns
111748,Farmer Burns
111749,Jim Burns
111750,Jack Burns
111751,Jack Burns
111752,Joseph Burns
111753,Joe Burns
111754,Joe Burns
111755,Paddy Burns
111756,Dick Burns
111757,Britt Burns
111758,Tom Burns
111759,Thomas Burns
111760,Todd Burns
111761,Bill Burns
111762,Pete Burnside
111763,Sheldon Burnside
111764,George Burpo
111765,Tom Burr
111766,Frank Burrell
111767,Harry Burrell
111768,Larry Burright
111769,Al Burris
111770,Ray Burris
111771,Paul Burris
111772,Henry Burroughs
111773,Jeff Burroughs
111774,John Burrows
111775,Terry Burrows
111776,Dick Burrus
111777,Frank Burt
111778,Ellis Burton
111779,Jim Burton
111780,Moe Burtschy
111781,Dennis Burtt
111782,Dick Burwell
111783,Bill Burwell
111784,Jim Busby
111785,Mike Busby
111786,Paul Busby
111787,Steve Busby
111788,Ed Busch
111789,Mike Busch
111790,Don Buschhorn
111791,Guy Bush
111792,Homer Bush
111793,Bullet Joe Bush
111794,Donie Bush
111795,Randy Bush
111796,Jack Bushelman
111797,Frank Bushey
111798,Chris Bushing
111799,Doc Bushong
111800,Joe Buskey
111801,Mike Buskey
111802,Tom Buskey
111803,Ray Busse
111804,Max Butcher
111805,Hank Butcher
111806,John Butcher
111807,Mike Butcher
111808,Sal Butera
111809,Ed Butka
111810,Bill Butland
111811,Art Butler
111812,Brett Butler
111813,Cecil Butler
111814,Charlie Butler
111815,Frank Butler
111816,Frank Butler
111817,Ike Butler
111818,John Butler
111819,Johnny Butler
111820,Rich Butler
111821,Dick Butler
111822,Rob Butler
111823,Bill Butler
111824,Bill Butler
111825,Kid Butler
111826,Tom Butters
111827,Frank Buttery
111828,Ralph Buxton
111829,Joe Buzas
111830,John Buzhardt
111831,Bud Byerly
111832,Burley Bayer
111833,Bill Byers
111834,Randy Byers
111835,Harry Byrd
111836,Jim Byrd
111837,Jeff Byrd
111838,Paul Byrd
111839,Samuel Byrd
111840,Jerry Byrne
111841,Bobby Byrne
111842,Tommy Byrne
111843,Jim Byrnes
111844,Milt Byrnes
111845,Marty Bystrom
111846,Putsy Caballero
111847,Enos Cabell
111848,Alfredo Cabrera
111849,Francisco Cabrera
111850,José Cabrera
111851,Orlando Cabrera
111852,Craig Cacek
111853,Edgar Cáceres
111854,Greg Cadaret
111855,Leon Cadore
111856,Charlie Cady
111857,Forrest Cady
111858,Tom Cafego
111859,Joe Caffie
111860,Ben Caffyn
111861,Wayne Cage
111862,John Cahill
111863,Tommy Cahill
111864,Les Cain
111865,Sugar Cain
111866,Bob Cain
111867,Miguel Cairo
111868,George Caithamer
111869,Iván Calderón
111870,Sam Calderone
111871,Bruce Caldwell
111872,Charlie Caldwell
111873,Earl Caldwell
111874,Ralph Caldwell
111875,Mike Caldwell
111876,Ray Caldwell
111877,Jeff Calhoun
111878,Jack Calhoun
111879,Bill Calhoun
111880,Fred Caligiuri
111881,Will Calihan
111882,Marty Callaghan
111883,Ben Callahan
111884,Dave Callahan
111885,Ed Callahan
111886,Jimmy Callahan
111887,Jim Callahan
111888,John Callahan
111889,Joe Callahan
111890,Leo Callahan
111891,Pat Callaghan
111892,Ray Callahan
111893,Wese Callahan
111894,Frank Callaway
111895,Johnny Callison
111896,Dick Calmus
111897,Mark Calvert
111898,Paul Calvert
111899,Jack Calvo
111900,Ernie Camacho
111901,Fred Cambria
111902,Hank Camelli
111903,Jack Cameron
111904,Mike Cameron
111905,Dolph Camilli
111906,Doug Camilli
111907,Lou Camilli
111908,Ken Caminiti
111909,Harry Camnitz
111910,Howie Camnitz
111911,Howie Camp
111912,Lew Camp
111913,Rick Camp
111914,Kid Camp
111915,Roy Campanella
111916,Bert Campaneris
111917,Al Campanis
111918,Jim Campanis
111919,Count Campau
111920,Archie Campbell
111921,Vin Campbell
111922,Bruce Campbell
111923,Soup Campbell
111924,Dave Campbell
111925,Dave Campbell
111926,Hugh Campbell
111927,Jim Campbell
111928,Jim Campbell
111929,Jim Campbell
111930,John Campbell
111931,Joe Campbell
111932,Kevin Campbell
111933,Marc Campbell
111934,Michael Campbell
111935,Mike Campbell
111936,Paul Campbell
111937,Ron Campbell
111938,Sam Campbell
111939,Gilly Campbell
111940,Billy Campbell
111941,Bill Campbell
111942,Cardell Camper
111943,Sal Campfield
111944,Sal Campisi
111945,Frank Campos
111946,Sil Campusano
111947,George Canale
111948,Willie Cañate
111949,Hugh Canavan
111950,Jim Canavan
111951,Casey Candaele
111952,John Candelaria
111953,Milo Candini
111954,Tom Candiotti
111955,John Caneira
111956,John Cangelosi
111957,Jay Canizaro
111958,Wirt Cannell
111959,Chris Cannizzaro
111960,Joe Cannon
111961,José Canó
111962,José Canseco
111963,Ozzie Canseco
111964,Guy Cantrell
111965,Ben Cantwell
111966,Mike Cantwell
111967,Tom Cantwell
111968,Bart Cantz
111969,Mike Capel
111970,Doug Capilla
111971,George Cappuzzello
111972,Buzz Capra
111973,Nick Capra
111974,Pat Capri
111975,Ralph Capron
111976,Ramon Caraballo
111977,Pat Caraway
111978,John Carbine
111979,Bernie Carbo
111980,John Carden
111981,José Cardenal
111982,Leo Cárdenas
111983,Randy Cardinal
111984,Ben Cardoni
111985,Don Cardwell
111986,Rod Carew
111987,Andy Carey
111988,George Carey
111989,Max Carey
111990,Paul Carey
111991,Roger Carey
111992,Tom Carey
111993,Tom Carey
111994,Bobby Cargo
111995,Fred Carisch
111996,Fred Carl
111997,John Carl
111998,Jim Carleton
111999,Tex Carleton
112000,Jim Carlin
112001,Walter Carlisle
112002,Cisco Carlos
112003,Don Carlsen
112004,Dan Carlson
112005,Hal Carlson
112006,Leon Carlson
112007,Albin Carlstrom
112008,Steve Carlton
112009,Cleo Carlyle
112010,Roy Carlyle
112011,Don Carman
112012,George Carman
112013,Duke Carmel
112014,Chet Carmichael
112015,Rafael Carmona
112016,Eddie Carnett
112017,Jack Carney
112018,Pat Carney
112019,Bill Carney
112020,Chris Carpenter
112021,Cris Carpenter
112022,Lew Carpenter
112023,Paul Carpenter
112024,Bob Carpenter
112025,Hick Carpenter
112026,Frank Carpin
112027,Charlie Carr
112028,Chuck Carr
112029,Lew Carr
112030,Giovanni Carrara
112031,Héctor Carrasco
112032,Alex Carrasquel
112033,Chico Carrasquel
112034,Amalio Carreño
112035,Cam Carreon
112036,Mark Carreon
112037,Bill Carrick
112038,Bill Carrigan
112039,Matías Carrillo
112040,Don Carrithers
112041,Clay Carroll
112042,Dixie Carroll
112043,Ed Carroll
112044,Carroll
112045,Fred Carroll
112046,John Carroll
112047,Ownie Carroll
112048,Pat Carroll
112049,Ralph Carroll
112050,Dick Carroll
112051,Cliff Carroll
112052,Tom Carroll
112053,Tom Carroll
112054,Kid Carsey
112055,Al Carson
112056,Kit Carson
112057,Frank Carswell
112058,Andy Carter
112059,Arnold Carter
112060,Nick Carter
112061,Gary Carter
112062,Jeff Carter
112063,Howie Carter
112064,Joe Carter
112065,Larry Carter
112066,Otis Carter
112067,Paul Carter
112068,Sol Carter
112069,Steve Carter
112070,Ed Cartwright
112071,Rico Carty
112072,Bob Caruthers
112073,Chuck Cary
112074,Scott Cary
112075,Jerry Casale
112076,Paul Casanova
112077,Raúl Casanova
112078,Joe Cascarella
112079,Charlie Case
112080,George Case
112081,Dan Casey
112082,Dennis Casey
112083,Hugh Casey
112084,James Casey
112085,Joe Casey
112086,Bob Casey
112087,Sean Casey
112088,Tommy Casey
112089,Dave Cash
112090,Norm Cash
112091,Ron Cash
112092,Carl Cashion
112093,Larry Casian
112094,Craig Caskey
112095,Ed Caskin
112096,Harry Cassady
112097,Ed Cassian
112098,John Cassidy
112099,Joe Cassidy
112100,Pete Cassidy
112101,Jack Cassini
112102,Pedro Castellano
112103,George Caster
112104,Jim Castiglia
112105,Pete Castiglione
112106,Vinny Castilla
112107,Alberto Castillo
112108,Tony Castillo
112109,Tony Castillo
112110,Braulio Castillo
112111,Carlos Castillo
112112,Manny Castillo
112113,Frank Castillo
112114,Juan Castillo
112115,Juan Castillo
112116,Luis Castillo
112117,Marty Castillo
112118,Carmelo Castillo
112119,Bobby Castillo
112120,John Castino
112121,Vince Castino
112122,Don Castle
112123,John Castle
112124,Slick Castleman
112125,Foster Castleman
112126,Roy Castleton
112127,Paul Castner
112128,Juan Castro
112129,Lou Castro
112130,Bill Castro
112131,Frank Catalanotto
112132,Danny Cater
112133,Eli Cates
112134,Mike Cather
112135,Ted Cather
112136,Hardin Cathey
112137,Keefe Cato
112138,Howdy Caton
112139,John Cattanach
112140,Tom Catterson
112141,Bill Caudill
112142,Jake Caulfield
112143,Red Causey
112144,Wayne Causey
112145,John Cavanaugh
112146,Phil Cavarretta
112147,Ike Caveney
112148,Pug Cavet
112149,Art Ceccarelli
112150,José Cecena
112151,Rex Cecil
112152,Andújar Cedeño
112153,César Cedeño
112154,Domingo Cedeño
112155,Roger Cedeño
112156,Pete Center
112157,Orlando Cepeda
112158,Ed Cermak
112159,Rick Cerone
112160,John Cerutti
112161,Bob Cerv
112162,Ron Cey
112163,Elio Chacón
112164,Chet Chadbourne
112165,Ray Chadwick
